,sensitivity,specificity,inv_frac,delay_samples,decay_part
617,0.986,0.0,2.5,25,925
618,0.856,0.026052104208416832,3.0,25,925
619,0.6,0.15030060120240482,3.5,25,925
620,0.394,0.34468937875751504,4.0,25,925
621,0.274,0.531062124248497,4.5,25,925
622,0.2,0.6773547094188377,5.0,25,925
623,0.14,0.781563126252505,5.5,25,925
624,0.096,0.845691382765531,6.0,25,925
625,0.064,0.8857715430861723,6.5,25,925
626,0.046,0.9238476953907816,7.0,25,925
627,0.036,0.9418837675350702,7.5,25,925
628,0.032,0.9559118236472945,8.0,25,925
629,0.0,1.0,0.0,50,925
630,1.0,0.0,0.5,50,925
631,1.0,0.0,1.0,50,925
632,1.0,0.0,1.5,50,925
633,1.0,0.0,2.0,50,925
634,1.0,0.0,2.5,50,925
635,1.0,0.02004008016032064,3.0,50,925
636,0.976,0.10220440881763528,3.5,50,925
637,0.894,0.280561122244489,4.0,50,925
638,0.736,0.48897795591182364,4.5,50,925
639,0.576,0.6432865731462926,5.0,50,925
640,0.468,0.7434869739478958,5.5,50,925
641,0.378,0.8256513026052105,6.0,50,925
642,0.318,0.8697394789579158,6.5,50,925
643,0.254,0.9158316633266533,7.0,50,925
644,0.19,0.9398797595190381,7.5,50,925
645,0.146,0.9579158316633266,8.0,50,925
646,0.0,1.0,0.0,75,925
647,1.0,0.0,0.5,75,925
648,1.0,0.0,1.0,75,925
649,1.0,0.0,1.5,75,925
650,1.0,0.0,2.0,75,925
651,1.0,0.002004008016032064,2.5,75,925
652,1.0,0.03807615230460922,3.0,75,925
653,0.986,0.12024048096192384,3.5,75,925
654,0.948,0.2785571142284569,4.0,75,925
655,0.91,0.4709418837675351,4.5,75,925
656,0.856,0.6152304609218436,5.0,75,925
657,0.81,0.7094188376753507,5.5,75,925
658,0.748,0.811623246492986,6.0,75,925
659,0.654,0.8617234468937875,6.5,75,925
660,0.578,0.905811623246493,7.0,75,925
661,0.504,0.9338677354709419,7.5,75,925
662,0.448,0.9559118236472945,8.0,75,925
663,0.0,1.0,0.0,100,925
664,1.0,0.0,0.5,100,925
